Shape_CUSHION,Shape_EMERALD,Shape_HEART,Shape_MARQUISE,Shape_OVAL,Shape_PEAR,Shape_PRINCESS,Shape_ROUND,Weight,Clarity,Colour,Cut,Polish,Symmetry,Fluorescence,Price,Length,Width,Depth
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52001953,8.0,13.0,3.0,3.0,2.0,2.0,1354.57,4.71875,4.4414062,3.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5498047,7.0,19.0,3.0,3.0,2.0,0.0,1357.61,4.921875,4.390625,2.9199219
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,4.0,17.0,3.0,3.0,2.0,0.0,1358.27,5.0507812,4.2617188,2.7890625
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,5.0,17.0,3.0,3.0,3.0,1.0,1489.94,4.859375,4.4804688,2.8398438
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45996094,7.0,18.0,3.0,3.0,2.0,2.0,1490.97,4.7617188,4.0898438,2.8203125
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,6.0,14.0,1.0,3.0,2.0,0.0,1491.53,4.46875,4.2695312,3.0507812
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52978516,4.0,17.0,3.0,3.0,2.0,0.0,1495.95,5.0117188,4.3203125,2.9296875
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5600586,5.0,15.0,3.0,3.0,2.0,2.0,1497.14,5.078125,4.390625,2.9707031
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,7.0,14.0,3.0,3.0,2.0,2.0,1498.19,4.921875,4.2617188,2.8398438
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.70996094,6.0,11.0,3.0,3.0,3.0,2.0,1498.58,5.0,5.0,3.390625
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89990234,3.0,9.0,3.0,3.0,3.0,2.0,1499.06,5.4804688,5.3515625,3.640625
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52001953,5.0,16.0,3.0,3.0,2.0,0.0,1499.35,5.0195312,4.3710938,2.9394531
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,6.0,14.0,3.0,3.0,2.0,0.0,1502.48,4.46875,4.4296875,3.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,4.0,16.0,3.0,3.0,2.0,0.0,1502.54,4.8789062,4.2304688,2.8496094
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58984375,5.0,19.0,2.0,2.0,1.0,1.0,1502.6,4.6914062,4.5117188,3.0800781
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77978516,6.0,3.0,3.0,3.0,2.0,1.0,1507.24,5.2617188,5.1914062,3.1894531
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52978516,8.0,13.0,3.0,3.0,3.0,0.0,1509.58,4.6601562,4.4804688,3.0292969
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,6.0,14.0,3.0,3.0,3.0,0.0,1511.28,4.71875,4.3203125,2.9394531
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.60009766,6.0,19.0,3.0,3.0,2.0,1.0,1450.63,5.0390625,4.53125,3.0292969
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,4.0,15.0,3.0,3.0,2.0,0.0,1451.86,4.671875,4.390625,2.9609375
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5097656,4.0,15.0,3.0,3.0,3.0,0.0,1453.32,4.75,4.328125,2.9296875
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,6.0,15.0,3.0,3.0,2.0,1.0,1453.33,4.4804688,4.359375,2.9609375
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52001953,7.0,13.0,3.0,3.0,3.0,0.0,1457.11,4.7617188,4.3515625,2.9296875
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5097656,7.0,13.0,3.0,3.0,3.0,0.0,1457.64,5.0117188,4.2382812,2.8691406
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,10.0,3.0,3.0,3.0,0.0,1458.21,5.8398438,5.5507812,3.75
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7001953,4.0,12.0,3.0,3.0,1.0,0.0,1458.27,5.1914062,4.859375,3.3007812
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,6.0,14.0,2.0,3.0,2.0,2.0,1459.48,4.9296875,4.2109375,2.9003906
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8100586,3.0,10.0,3.0,3.0,3.0,2.0,1462.03,5.46875,5.3007812,3.5
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,5.0,16.0,2.0,3.0,2.0,0.0,1462.04,4.7695312,4.3789062,2.890625
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7998047,4.0,11.0,2.0,3.0,3.0,0.0,1462.09,5.171875,5.109375,3.5605469
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,4.0,17.0,3.0,3.0,3.0,0.0,1462.71,4.8398438,4.2109375,2.8496094
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89990234,4.0,10.0,1.0,3.0,3.0,0.0,1463.08,5.2382812,5.2304688,3.7597656
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7998047,7.0,10.0,2.0,3.0,2.0,2.0,1463.46,5.3203125,5.0703125,3.5292969
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,3.0,19.0,3.0,2.0,1.0,2.0,1108.29,4.5,4.359375,2.8398438
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,7.0,12.0,3.0,3.0,2.0,0.0,1127.33,4.7109375,4.328125,2.9394531
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5097656,6.0,12.0,3.0,3.0,2.0,1.0,1129.73,4.7617188,4.3710938,2.9609375
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5097656,5.0,12.0,3.0,3.0,3.0,0.0,1131.6,4.6015625,4.4296875,3.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,4.0,19.0,3.0,3.0,2.0,2.0,1133.99,4.671875,4.2304688,2.9492188
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,5.0,12.0,3.0,2.0,2.0,0.0,1136.92,4.5195312,4.421875,2.9804688
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,3.0,12.0,3.0,3.0,2.0,0.0,1137.73,4.7617188,4.328125,2.890625
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,6.0,1.0,3.0,3.0,2.0,0.0,1142.44,4.78125,4.3789062,2.9394531
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,6.0,13.0,2.0,3.0,2.0,0.0,1142.87,4.46875,4.3203125,2.9902344
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,8.0,12.0,3.0,3.0,2.0,4.0,1142.87,4.96875,4.1796875,2.8496094
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52001953,4.0,19.0,3.0,2.0,2.0,4.0,1142.98,4.6015625,4.3984375,2.9902344
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91015625,3.0,8.0,3.0,3.0,2.0,2.0,1143.58,5.4492188,5.421875,3.640625
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7597656,4.0,9.0,3.0,3.0,3.0,0.0,1148.68,5.2109375,5.109375,3.4296875
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0097656,1.0,19.0,3.0,2.0,2.0,0.0,1155.27,5.890625,5.6289062,3.5292969
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7001953,7.0,1.0,3.0,3.0,2.0,0.0,1156.64,5.1015625,4.71875,3.1992188
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7998047,5.0,11.0,2.0,3.0,2.0,0.0,1594.88,5.5898438,4.890625,3.3691406
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5600586,8.0,19.0,3.0,3.0,2.0,0.0,1595.8,4.640625,4.4882812,3.0195312
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5600586,7.0,19.0,3.0,3.0,2.0,2.0,1597.73,4.859375,4.5507812,2.9296875
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2001953,3.0,3.0,1.0,3.0,2.0,2.0,1599.33,6.4296875,5.390625,3.8496094
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52001953,5.0,14.0,3.0,3.0,2.0,0.0,1600.87,5.21875,4.2617188,2.8398438
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7001953,3.0,12.0,3.0,3.0,2.0,2.0,1601.56,5.078125,4.9492188,3.3300781
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8198242,5.0,10.0,3.0,2.0,3.0,1.0,1603.42,5.4414062,5.171875,3.5097656
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7001953,3.0,14.0,2.0,3.0,2.0,0.0,1603.54,5.2304688,4.71875,3.2890625
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7001953,3.0,12.0,2.0,3.0,3.0,0.0,1604.51,5.171875,4.78125,3.2890625
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7001953,3.0,14.0,3.0,3.0,2.0,0.0,1604.7,5.2304688,4.828125,3.2792969
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,5.0,16.0,3.0,3.0,2.0,0.0,1604.79,4.9882812,4.28125,2.8691406
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52978516,9.0,15.0,3.0,3.0,2.0,2.0,1604.91,4.5585938,4.5117188,3.0605469
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52001953,2.0,19.0,3.0,2.0,1.0,0.0,1605.23,4.78125,4.2617188,2.8808594
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.60009766,4.0,14.0,3.0,3.0,3.0,2.0,1605.5,5.2109375,4.53125,3.0605469
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58984375,6.0,13.0,3.0,2.0,2.0,0.0,1606.66,4.8085938,4.6210938,3.1308594
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52001953,7.0,14.0,3.0,3.0,3.0,0.0,1621.05,4.7695312,4.4101562,2.9707031
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7001953,2.0,19.0,3.0,3.0,2.0,0.0,1623.88,5.1015625,4.6914062,3.2597656
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,5.0,17.0,2.0,3.0,2.0,0.0,1624.52,4.6992188,4.2382812,2.9492188
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89990234,3.0,11.0,3.0,3.0,3.0,4.0,1626.73,5.609375,5.3085938,3.5898438
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5097656,6.0,15.0,3.0,3.0,3.0,0.0,1627.21,4.7617188,4.328125,2.9394531
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0097656,4.0,19.0,3.0,3.0,1.0,2.0,1628.78,5.7695312,5.5117188,3.75
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5097656,5.0,15.0,3.0,3.0,3.0,0.0,1628.99,4.6796875,4.3710938,2.9492188
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,6.0,17.0,3.0,3.0,1.0,2.0,1630.65,5.0390625,4.171875,2.8300781
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.60009766,4.0,19.0,3.0,2.0,2.0,0.0,1630.85,4.8007812,4.5507812,3.0800781
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.60009766,5.0,19.0,1.0,2.0,1.0,4.0,1633.21,4.2109375,5.1601562,3.0507812
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72021484,5.0,12.0,3.0,3.0,2.0,2.0,1634.37,5.53125,4.8085938,3.2597656
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,5.0,17.0,3.0,3.0,2.0,0.0,1635.95,4.9609375,4.2890625,2.7890625
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,5.0,17.0,2.0,3.0,2.0,0.0,1635.95,4.8203125,4.140625,2.8691406
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7001953,3.0,14.0,3.0,3.0,2.0,2.0,1638.4,5.2382812,4.8398438,3.2890625
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52001953,5.0,15.0,3.0,3.0,2.0,0.0,1640.38,4.5898438,4.390625,2.9804688
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5097656,6.0,16.0,3.0,3.0,2.0,0.0,1555.63,4.7304688,4.3085938,2.9199219
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,5.0,16.0,2.0,3.0,2.0,0.0,1555.8,4.8085938,4.1796875,2.9003906
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6098633,6.0,19.0,3.0,1.0,2.0,2.0,1556.58,4.828125,4.671875,3.1796875
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7001953,3.0,17.0,1.0,3.0,2.0,0.0,1558.52,5.21875,4.671875,3.3398438
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52978516,6.0,15.0,3.0,3.0,2.0,0.0,1560.02,5.03125,4.3515625,2.9199219
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7001953,7.0,11.0,2.0,3.0,2.0,2.0,1562.27,5.0507812,4.859375,3.390625
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5097656,5.0,18.0,2.0,3.0,3.0,1.0,1563.76,4.4492188,4.390625,3.0507812
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,6.0,17.0,3.0,3.0,3.0,1.0,1564.23,4.390625,4.359375,2.9609375
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89990234,4.0,9.0,3.0,3.0,2.0,2.0,1565.85,5.640625,5.390625,3.5996094
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,6.0,14.0,2.0,3.0,2.0,0.0,1565.95,4.390625,4.3710938,3.0195312
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7001953,4.0,12.0,3.0,3.0,2.0,0.0,1566.21,5.4414062,4.71875,3.1992188
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8100586,2.0,19.0,3.0,2.0,2.0,2.0,1567.03,5.4804688,5.1015625,3.4003906
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5097656,7.0,19.0,3.0,3.0,1.0,0.0,1567.08,4.5585938,4.3710938,2.9609375
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8100586,4.0,10.0,3.0,3.0,3.0,2.0,1568.43,6.0703125,4.859375,3.2792969
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58984375,4.0,14.0,3.0,3.0,2.0,0.0,1570.42,5.3398438,4.3398438,2.9492188
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52001953,5.0,15.0,3.0,3.0,1.0,0.0,1526.14,4.5117188,4.46875,3.0292969
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52001953,4.0,17.0,3.0,3.0,2.0,0.0,1527.1,5.0117188,4.3007812,2.9199219
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5097656,7.0,15.0,3.0,3.0,2.0,0.0,1528.28,4.9492188,4.2890625,2.890625
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,5.0,16.0,2.0,3.0,2.0,0.0,1529.65,4.890625,4.171875,2.9199219
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52978516,7.0,19.0,3.0,2.0,1.0,1.0,1530.67,4.6210938,4.5195312,2.9394531
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,6.0,14.0,3.0,3.0,2.0,0.0,1531.28,4.6210938,4.359375,2.9609375
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,6.0,16.0,3.0,3.0,2.0,1.0,1533.78,4.578125,4.4101562,2.9394531
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,5.0,14.0,2.0,3.0,3.0,0.0,1533.84,4.46875,4.3789062,3.0097656
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.70996094,7.0,11.0,3.0,3.0,2.0,0.0,1534.18,5.1210938,4.890625,3.2695312
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5097656,5.0,19.0,3.0,3.0,1.0,0.0,1534.45,4.6289062,4.421875,2.9394531
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,9.0,2.0,3.0,2.0,2.0,1534.49,6.2382812,5.2695312,3.6601562
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7001953,4.0,12.0,2.0,3.0,2.0,0.0,1537.65,5.3515625,4.7304688,3.2890625
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52978516,5.0,14.0,3.0,2.0,2.0,0.0,1541.11,5.0,4.328125,2.9394531
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52001953,4.0,17.0,3.0,3.0,3.0,0.0,1542.87,4.7304688,4.4492188,3.0097656
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,5.0,15.0,3.0,3.0,3.0,0.0,1544.19,4.75,4.3085938,2.9296875
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,19.0,3.0,2.0,2.0,1.0,1512.88,5.7695312,5.359375,3.609375
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89990234,3.0,11.0,2.0,3.0,2.0,2.0,1514.71,5.609375,5.109375,3.5703125
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5097656,4.0,19.0,3.0,3.0,2.0,2.0,1515.05,4.7109375,4.25,2.8808594
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58984375,4.0,14.0,3.0,3.0,2.0,0.0,1515.87,4.7617188,4.6210938,3.1191406
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72021484,3.0,14.0,3.0,3.0,2.0,0.0,1516.09,5.5195312,4.78125,3.2207031
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52001953,4.0,17.0,3.0,3.0,2.0,0.0,1517.4,4.96875,4.3203125,2.9296875
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,5.0,16.0,2.0,3.0,2.0,0.0,1518.67,4.75,4.2890625,2.890625
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,7.0,14.0,3.0,2.0,1.0,0.0,1519.31,4.8984375,4.2304688,2.8691406
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,8.0,15.0,3.0,3.0,2.0,2.0,1521.74,4.7382812,4.3203125,2.9199219
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,4.0,16.0,3.0,3.0,2.0,0.0,1522.74,5.1484375,4.171875,2.8105469
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,8.0,15.0,3.0,3.0,2.0,1.0,1524.32,4.7304688,4.3085938,2.9003906
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0097656,4.0,19.0,3.0,2.0,2.0,1.0,1524.68,5.8085938,5.71875,3.5605469
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52978516,5.0,16.0,3.0,3.0,2.0,1.0,1525.01,5.1992188,4.3085938,2.9101562
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5097656,8.0,14.0,3.0,3.0,2.0,0.0,1525.77,4.5117188,4.4804688,3.0292969
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72998047,5.0,11.0,3.0,3.0,3.0,0.0,1525.93,5.6210938,4.8007812,3.2402344
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58984375,5.0,13.0,2.0,3.0,3.0,2.0,1570.48,4.8085938,4.578125,3.1992188
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,5.0,15.0,2.0,2.0,2.0,0.0,1570.86,4.7382812,4.28125,2.9609375
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,6.0,14.0,3.0,2.0,2.0,0.0,1571.02,4.5,4.4492188,2.9296875
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66015625,7.0,19.0,3.0,3.0,2.0,2.0,1571.38,4.9804688,4.6992188,3.1796875
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,6.0,15.0,3.0,3.0,2.0,0.0,1572.63,4.6484375,4.359375,2.9707031
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72998047,4.0,11.0,3.0,3.0,3.0,0.0,1574.05,5.5390625,4.8007812,3.2597656
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.70996094,4.0,11.0,3.0,3.0,2.0,0.0,1574.07,5.25,4.859375,3.3007812
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5600586,5.0,14.0,2.0,3.0,3.0,0.0,1575.91,4.8203125,4.4882812,3.1191406
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5800781,4.0,18.0,3.0,3.0,2.0,0.0,1579.27,5.1601562,4.4609375,3.0195312
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91015625,8.0,9.0,3.0,3.0,3.0,0.0,1579.34,6.28125,5.1210938,3.4707031
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52978516,8.0,14.0,3.0,2.0,3.0,2.0,1581.98,4.7109375,4.4492188,3.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85009766,6.0,10.0,3.0,3.0,3.0,2.0,1582.02,5.859375,5.0195312,3.4003906
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5097656,3.0,18.0,2.0,3.0,2.0,0.0,1582.12,4.890625,4.1796875,2.9199219
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5097656,5.0,17.0,3.0,3.0,1.0,0.0,1582.23,4.9609375,4.3007812,2.9101562
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,5.0,16.0,3.0,3.0,2.0,0.0,1584.58,4.8984375,4.2109375,2.859375
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52001953,7.0,12.0,3.0,3.0,3.0,0.0,1156.87,4.609375,4.5117188,3.0097656
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7001953,7.0,3.0,1.0,3.0,2.0,4.0,1160.33,4.921875,4.8085938,3.4609375
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,5.0,14.0,3.0,3.0,2.0,5.0,1162.75,4.53125,4.4882812,3.0097656
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,6.0,13.0,2.0,3.0,2.0,1.0,1163.62,4.71875,4.3203125,2.9804688
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,6.0,13.0,2.0,3.0,2.0,0.0,1163.62,4.4492188,4.3515625,3.0507812
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5097656,5.0,13.0,3.0,3.0,2.0,0.0,1165.07,4.6484375,4.3710938,2.9707031
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52001953,5.0,13.0,3.0,3.0,2.0,2.0,1166.78,4.6484375,4.4492188,3.0195312
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,6.0,12.0,3.0,3.0,2.0,0.0,1178.31,4.6289062,4.3710938,2.9296875
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5097656,5.0,12.0,3.0,3.0,2.0,0.0,1180.03,4.9414062,4.2890625,2.890625
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8100586,3.0,9.0,3.0,3.0,3.0,1.0,1186.09,5.4296875,5.1484375,3.4804688
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7001953,5.0,10.0,2.0,3.0,2.0,2.0,1191.85,5.4101562,4.7109375,3.140625
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52001953,5.0,13.0,3.0,3.0,2.0,0.0,1194.64,4.5898438,4.5195312,3.0390625
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,5.0,13.0,3.0,2.0,2.0,0.0,1194.84,5.1015625,4.21875,2.8398438
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7998047,4.0,8.0,2.0,3.0,2.0,1.0,1196.5,5.2382812,5.0898438,3.5
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5498047,7.0,12.0,3.0,3.0,2.0,4.0,1196.99,5.0507812,4.3710938,2.9609375
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,6.0,13.0,2.0,3.0,3.0,2.0,1244.88,4.6210938,4.21875,2.9296875
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7998047,4.0,9.0,3.0,3.0,2.0,2.0,1246.32,5.46875,5.03125,3.4199219
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5097656,7.0,13.0,3.0,3.0,2.0,0.0,1251.5,4.9804688,4.28125,2.890625
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,4.0,13.0,2.0,3.0,2.0,0.0,1251.53,4.46875,4.390625,3.0703125
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,8.0,19.0,3.0,3.0,2.0,0.0,1255.25,4.4296875,4.3515625,2.9492188
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,4.0,19.0,3.0,3.0,1.0,1.0,1255.25,4.5585938,4.3710938,2.9609375
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,6.0,19.0,3.0,3.0,3.0,0.0,1257.85,4.6992188,4.4101562,2.9804688
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77001953,5.0,9.0,3.0,3.0,2.0,0.0,1259.09,5.1992188,5.03125,3.4101562
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,4.0,15.0,2.0,3.0,1.0,0.0,1259.15,4.8710938,4.2890625,2.7792969
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,5.0,14.0,2.0,2.0,2.0,0.0,1264.05,4.6289062,4.3398438,3.0292969
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,4.0,14.0,3.0,2.0,1.0,0.0,1273.41,4.7382812,4.3710938,2.890625
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52978516,6.0,19.0,3.0,3.0,2.0,0.0,1274.08,4.7617188,4.4101562,2.9902344
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,4.0,15.0,2.0,3.0,2.0,0.0,1276.9,4.6914062,4.1914062,2.9296875
